 2 train_16     1809  0.01161     0   20   0.02084   0.00780
 3 train_09     1109  0.01623     4   50   0.01734   0.00541
 4 train_13      500  0.01800     4   50   0.01517   0.00551
 5 train_15      500  0.06000    24   70   0.01429   0.00432
 6 train_03     3501  0.00514     7   20   0.01072   0.00313
 7 train_14    11108  0.00207    15   20   0.00726   0.00214
 8 train_04     8775  0.00137     0   20   0.00605   0.00183
 9 train_10    11800  0.00229     0   20   0.00571   0.00194
10 train_11    28879  0.00069     0   20   0.00548   0.00161
11 train_01    14957  0.00080     5   20   0.00513   0.00179
12 train_02    14929  0.00188     2   20   0.00511   0.00140
13 train_06    10803  0.00083     9   20   0.00458   0.00137
14 train_07    10417  0.00163     6   20   0.00345   0.00111
15 train_08     8173  0.00147    12   20   0.00302   0.00092
16 train_12    49432  0.00016     3   20   0.00141   0.00054

=== FLIPPER RANKING (Private) — datasets by seed-jitter range, LARGEST FIRST ===
 # dataset         n    ratio n_obj  msl     range       std
 1 train_16     1809  0.01161     0   20   0.02631   0.00797
 2 train_05     1060  0.00849     5   20   0.01876   0.00641
 3 train_13      500  0.01800     4   50   0.01753   0.00539
 4 train_15      500  0.06000    24   70   0.01378   0.00455
 5 train_09     1109  0.01623     4   50   0.01317   0.00451
 6 train_07    10417  0.00163     6   20   0.00800   0.00245
 7 train_10    11800  0.00229     0   20   0.00736   0.00225
 8 train_14    11108  0.00207    15   20   0.00707   0.00222
 9 train_04     8775  0.00137     0   20   0.00624   0.00210
10 train_03     3501  0.00514     7   20   0.00416   0.00123
11 train_08     8173  0.00147    12   20   0.00363   0.00113
12 train_01    14957  0.00080     5   20   0.00348   0.00104
13 train_12    49432  0.00016     3   20   0.00334   0.00083
14 train_11    28879  0.00069     0   20   0.00315   0.00120
15 train_02    14929  0.00188     2   20   0.00259   0.00079
16 train_06    10803  0.00083     9   20   0.00244   0.00096

=== THE RULER (seed-jitter range distribution — 'how much can a score move for NO reason') ===
split      n_cells     median       mean        p75        p90        max        min
Public          16    0.00588    0.00945    0.01451    0.01909    0.02570    0.00141
Private         16    0.00666    0.00881    0.01332    0.01815    0.02631    0.00244
BOTH            32    0.00615    0.00913                          0.02631    0.00141
  ^ Public and Private are reported SEPARATELY on purpose (round82's lesson: the two splits can move in opposite directions, so a ruler built on one is not a ruler for the other).

=== THE THREE NOISE SCALES (do not confuse them) ===
A past round's delta must be compared against the scale that matches the STATISTIC it reported, not against whichever number is most flattering.
Public: median per-dataset sigma          = 0.00188
Public: single-seed PAIRED-DELTA scale    = 0.00266  (= sqrt(2)*sigma; a per-dataset delta smaller than this is noise)
Public: MEAN-over-16-datasets delta scale = 0.00130  (= sqrt(2*sum sigma_i^2)/16; the headline stat past rounds reported; 2-sigma = 0.00261)
Private: median per-dataset sigma          = 0.00216
Private: single-seed PAIRED-DELTA scale    = 0.00306  (= sqrt(2)*sigma; a per-dataset delta smaller than this is noise)
Private: MEAN-over-16-datasets delta scale = 0.00126  (= sqrt(2*sum sigma_i^2)/16; the headline stat past rounds reported; 2-sigma = 0.00252)
  Note the mean-delta scale is ~4x tighter than the per-dataset scale (averaging 16 datasets averages the noise down by ~sqrt(16)). This is why a mean delta can be real even when every individual dataset's delta is inside its own noise band.

=== CALIBRATION (retroactive: which past-round delta magnitudes clear the noise?) ===
For each delta magnitude past rounds have argued over, the fraction of (dataset x split) cells whose OWN seed-jitter range already exceeds it. A per-dataset delta of size D on a dataset whose range > D is indistinguishable from reseeding luck.
  |delta|   cells with range > |delta|    verdict for a PER-DATASET delta
   0.0005   32/32 (100.0%)                       NOISE on most datasets
   0.0010   32/32 (100.0%)                       NOISE on most datasets
   0.0020   31/32 ( 96.9%)                       NOISE on most datasets
   0.0050   21/32 ( 65.6%)                       NOISE on most datasets

Same question for the MEAN-over-16-datasets delta:
  Public   mean delta  0.0005 =  0.38 sigma  -> BELOW 1-sigma — NOISE
  Public   mean delta  0.0010 =  0.77 sigma  -> BELOW 1-sigma — NOISE
  Public   mean delta  0.0020 =  1.53 sigma  -> 1-2 sigma — SUGGESTIVE, not conclusive
  Public   mean delta  0.0050 =  3.83 sigma  -> > 2-sigma — likely REAL
  Private  mean delta  0.0005 =  0.40 sigma  -> BELOW 1-sigma — NOISE
  Private  mean delta  0.0010 =  0.79 sigma  -> BELOW 1-sigma — NOISE
  Private  mean delta  0.0020 =  1.59 sigma  -> 1-2 sigma — SUGGESTIVE, not conclusive
  Private  mean delta  0.0050 =  3.97 sigma  -> > 2-sigma — likely REAL

=== IS THE SHIPPED 08 LUCKY? (where random_state=0 sits in its own seed distribution) ===
08 hardcodes random_state=0. If 0 were a cherry-picked lucky seed, its percentile would sit systematically above 50% and its mean z above 0. If 0 is just an arbitrary default (as the recipe's provenance suggests), the percentiles should scatter around 50% and mean z around 0.
split       mean pctile  median pctile    mean z   cells seed0 > own mean
Public            43.1%          38.9%     -0.09             7/16
Private           52.1%          50.0%     +0.05            10/16
  (Under 'seed 0 is arbitrary', mean pctile ~= 50%, mean z ~= 0, and seed0 beats its own mean on ~half the cells. A binomial sign test on 16 cells needs >=12/16 to reach p<0.05 two-sided.)
  Public: seed 0 is the BEST of the 10 seeds on 2 dataset(s) [train_11, train_16]; the WORST on 2 [train_08, train_12]
  Private: seed 0 is the BEST of the 10 seeds on 3 dataset(s) [train_07, train_11, train_16]; the WORST on 3 [train_04, train_12, train_15]

=== FLIPPER HYPOTHESIS (train_15: 'n=500, any perturbation moves it') ===
The hypothesis bundles TWO claims that the data separates. Claim 1 (WEAK): train_15 is jittery in absolute terms. Claim 2 (STRONG): train_15 is SPECIAL — the flipper, the one to watch. They are scored separately below.
Public: range=0.01429 (std=0.00432) -> rank 5/16 among the 16 datasets; 2.4x the median dataset's range (0.00588)
Private: range=0.01378 (std=0.00455) -> rank 4/16 among the 16 datasets; 2.1x the median dataset's range (0.00666)
(train_15: n=500, ratio=0.06000, n_obj=24, l2=1.0, msl=70)
CLAIM 1 (train_15 is jittery): SUPPORTED on both splits — its range is well above the median dataset's, so a delta reported on train_15 alone is weak evidence.
CLAIM 2 (train_15 is THE flipper / uniquely twitchy): NOT SUPPORTED — it is rank 5 (Public) / 4 (Private), behind train_05, train_16, train_13 and train_09. It is NOT the most seed-sensitive dataset on either split.
NET: the useful half of the hypothesis survives (don't trust small train_15 deltas), the headline half does not (train_15 is not special). Watching train_15 as THE canary is a mistake: it would miss train_05 and train_16, which are jitterier on both splits. See the next section for what actually drives jitter.

=== WHAT DRIVES JITTER (Spearman rank correlation of seed-range vs dataset properties) ===
If jitter tracked the 08 gates (ratio / msl / object columns), the gates would be implicated in it. If it tracks n, jitter is just small-sample instability and has nothing to do with the recipe's knobs.
property        rho vs Public range  rho vs Private range
n_train                      -0.720                -0.770
ratio                        +0.800                +0.806
n_obj                        -0.086                +0.001
msl                          +0.460                +0.467
l2                           +0.626                +0.658
  Read: a strongly NEGATIVE rho vs n_train means 'smaller datasets jitter more' — i.e. jitter is small-sample instability, NOT something the 08 gates cause. ratio/msl/l2 correlations are largely INDUCED by n (the gates key off ratio = n_feat/n, so they are entangled with n by construction) and should not be read as causal.

=== WORKED EXAMPLE — round82 re-judged with this ruler (payoff (a)) ===
round82 concluded the categorical mask 'earns its keep' because removing it (ORD) lost AUC. This ruler re-judges that headline:
  Public: ORD mean delta = -0.00070 vs mean-delta noise 0.00130 -> 0.54 sigma -> BELOW 1 sigma — NOISE, the headline does not survive
    per-dataset: only 1/16 of ORD's deltas exceed that dataset's OWN seed-range; the rest are inside jitter.
  Private: ORD mean delta = -0.00199 vs mean-delta noise 0.00126 -> 1.58 sigma -> 1-2 sigma — SUGGESTIVE only, not conclusive
    per-dataset: only 1/16 of ORD's deltas exceed that dataset's OWN seed-range; the rest are inside jitter.
  => round82's Public headline was 0.5 sigma (noise) and its Private headline ~1.6 sigma (suggestive). The direction it reported may well be right, but the evidence was weaker than it read. This is exactly the correction the ruler was built to supply.

=== SEED-AVERAGING (candidate A) — the direct evidence ===
Seed-averaging over K seeds suppresses exactly the sigma measured above, by roughly sqrt(K) (exactly sqrt(K) only if seeds were independent; prediction averaging is better-behaved than that, so this is a conservative floor). Expected residual jitter of a K-seed average:
split       K=1 (shipped)        K=3        K=5       K=10
Public            0.00188    0.00109    0.00084    0.00060
Private           0.00216    0.00125    0.00097    0.00068
  This does NOT say seed-averaging raises the mean AUC — it says it shrinks the variance of whatever AUC you land on. That is the mechanism by which candidate A (round29/69) would help, and it is now measured rather than assumed.

=== MECHANISM CHECK (early-stopping iteration count across seeds) ===
If the seed moved nothing, HGB would stop at the same iteration every time. Spread in n_iter_ is the proximate cause of the AUC spread.
dataset                        n_iter across seeds 0..9  spread
train_01                  42,59,51,45,34,54,44,51,33,53      26
train_02        294,263,228,275,163,199,221,300,268,293     137
train_03                  45,82,51,55,36,35,37,44,42,43      47
train_04                107,69,91,88,62,62,66,109,54,65      55
train_05                  23,10,22,43,20,12,19,24,24,21      33
train_06                  48,42,36,43,41,39,30,64,46,50      34
train_07              67,85,163,77,103,90,102,84,93,102      96
train_08                  51,57,34,47,40,34,44,52,55,42      23
train_09                  32,23,19,32,12,23,16,28,19,54      42
train_10               134,77,98,128,67,75,83,120,85,70      67
train_11        176,122,140,215,149,162,149,156,183,208      93
train_12                  68,48,57,48,48,44,75,55,48,45      31
train_13                  28,20,34,24,12,23,26,20,18,27      22
train_14                  48,64,56,69,54,54,50,64,67,62      21
train_15                62,96,99,110,79,45,98,90,114,59      69
train_16                 129,49,60,34,34,64,45,66,48,69      95

=== PROPOSED NOISE FLOOR (the deliverable — 'below this, do not believe a delta') ===
Public: per-dataset range  median=0.00588  max=0.02570
Public: -> a PER-DATASET delta below ~0.0059 is noise on a typical dataset; below ~0.0257 it is noise on the worst one.
Public: -> a MEAN-over-16 delta below ~0.00130 (1 sigma) is noise; treat >~0.00261 (2 sigma) as the bar for 'real'.
Private: per-dataset range  median=0.00666  max=0.02631
Private: -> a PER-DATASET delta below ~0.0067 is noise on a typical dataset; below ~0.0263 it is noise on the worst one.
Private: -> a MEAN-over-16 delta below ~0.00126 (1 sigma) is noise; treat >~0.00252 (2 sigma) as the bar for 'real'.

POOLED over both splits: median range = 0.00615, max range = 0.02631.
RECOMMENDED RULE OF THUMB: do not adopt a candidate on the strength of a per-dataset delta alone unless it exceeds that dataset's own range in the FLIPPER RANKING table above; and do not believe a mean-delta headline below the 2-sigma mean-delta bar on BOTH splits.

CLEAN RUN=YES (fits ok=160/160 [16 datasets x 10 seeds], exceptions=0, skipped=0)
BASE CROSS-CHECK=PASSED (max |seed_00 - round82 base| = 0 over 32 cells)

[WROTE] /Users/kumacmini/kaggle-autonomous-agent-baseline-auto/experiments/bench_03/round83_seed_jitter/results.csv
[WROTE] /Users/kumacmini/kaggle-autonomous-agent-baseline-auto/experiments/bench_03/round83_seed_jitter/results.json
[WROTE] /Users/kumacmini/kaggle-autonomous-agent-baseline-auto/experiments/bench_03/round83_seed_jitter/summary.txt
HARNESS_DONE
